,Player,Age,PPG,delta
0,Jamie Rivers,22,1.1818181818181819,0
1,Jamie Rivers,23,0.4818181818181817,0
2,Jamie Rivers,24,1.5818181818181818,0
3,Jamie Rivers,25,0.28181818181818175,0
4,Jamie Rivers,26,0.28181818181818175,0
5,Jamie Rivers,28,0.781818181818182,0
6,Jamie Rivers,30,-0.21818181818181825,0
7,Jamie Rivers,31,-1.1181818181818182,0
8,Jamie Rivers,32,-1.1181818181818182,1
9,Jamie Rivers,33,-1.1181818181818182,1
10,Jamie Rivers,34,-1.1181818181818182,1
0,Janne Niinimaa,22,2.2799999999999994,0
1,Janne Niinimaa,23,-0.6200000000000001,0
2,Janne Niinimaa,24,1.4800000000000004,0
3,Janne Niinimaa,25,2.1799999999999997,0
4,Janne Niinimaa,26,3.2799999999999994,0
5,Janne Niinimaa,27,-0.9199999999999999,0
6,Janne Niinimaa,28,0.4800000000000004,0
7,Janne Niinimaa,30,-3.62,0
8,Janne Niinimaa,31,-5.92,0
9,Janne Niinimaa,32,-5.92,1
10,Janne Niinimaa,33,-5.92,1
11,Janne Niinimaa,34,-5.92,1
0,Jaroslav Spacek,22,-1.2461538461538462,1
1,Jaroslav Spacek,23,-1.2461538461538462,1
2,Jaroslav Spacek,24,-1.2461538461538462,0
3,Jaroslav Spacek,25,1.6538461538461542,0
4,Jaroslav Spacek,26,-0.24615384615384617,0
5,Jaroslav Spacek,27,-1.6461538461538456,0
6,Jaroslav Spacek,28,1.2538461538461538,0
7,Jaroslav Spacek,29,-1.2461538461538462,0
8,Jaroslav Spacek,31,2.953846153846155,0
9,Jaroslav Spacek,32,-1.2461538461538462,0
10,Jaroslav Spacek,33,0.453846153846154,0
11,Jaroslav Spacek,34,2.153846153846154,0
0,Jason Demers,22,2.041666666666667,0
1,Jason Demers,23,-1.458333333333333,0
2,Jason Demers,25,3.041666666666667,0
3,Jason Demers,26,0.2416666666666667,0
4,Jason Demers,27,1.541666666666667,0
5,Jason Demers,28,1.2416666666666671,0
6,Jason Demers,29,0.6416666666666666,0
7,Jason Demers,30,-0.8583333333333334,0
8,Jason Demers,31,-0.8583333333333334,0
9,Jason Demers,32,-2.658333333333333,0
10,Jason Demers,33,-2.658333333333333,1
11,Jason Demers,34,-2.658333333333333,1
0,Jason Garrison,22,-1.3909090909090907,1
1,Jason Garrison,23,-1.3909090909090907,1
2,Jason Garrison,24,-1.3909090909090907,1
3,Jason Garrison,25,-1.3909090909090907,0
4,Jason Garrison,26,1.0090909090909093,0
5,Jason Garrison,27,4.80909090909091,0
6,Jason Garrison,28,1.809090909090909,0
7,Jason Garrison,29,2.809090909090909,0
8,Jason Garrison,30,3.2090909090909094,0
9,Jason Garrison,31,-0.6909090909090909,0
10,Jason Garrison,32,-1.6909090909090907,0
11,Jason Garrison,33,-1.6909090909090907,1
12,Jason Garrison,34,-1.6909090909090907,1
0,Jason Smith,22,0.7733333333333334,0
1,Jason Smith,23,-0.32666666666666666,0
2,Jason Smith,24,0.7733333333333334,0
3,Jason Smith,25,-1.9266666666666665,0
4,Jason Smith,26,1.5733333333333333,0
5,Jason Smith,27,1.873333333333333,0
6,Jason Smith,28,2.4733333333333336,0
7,Jason Smith,29,0.07333333333333325,0
8,Jason Smith,30,1.5733333333333333,0
9,Jason Smith,32,0.7733333333333334,0
10,Jason Smith,33,0.07333333333333325,0
11,Jason Smith,34,-1.1266666666666665,0
0,Jason Strudwick,22,-0.8785714285714286,1
1,Jason Strudwick,23,-0.8785714285714286,0
2,Jason Strudwick,24,-0.4785714285714286,0
3,Jason Strudwick,25,1.6214285714285712,0
4,Jason Strudwick,26,0.8214285714285714,0
5,Jason Strudwick,27,0.12142857142857144,0
6,Jason Strudwick,28,-0.4785714285714286,0
7,Jason Strudwick,30,0.6214285714285714,0
8,Jason Strudwick,32,0.6214285714285714,0
9,Jason Strudwick,33,0.8214285714285714,0
10,Jason Strudwick,34,-0.3785714285714286,0
0,Jason Woolley,22,-1.2214285714285715,1
1,Jason Woolley,23,-1.2214285714285715,1
2,Jason Woolley,24,-1.2214285714285715,1
3,Jason Woolley,25,-1.2214285714285715,0
4,Jason Woolley,26,0.6785714285714288,0
5,Jason Woolley,27,0.7785714285714285,0
6,Jason Woolley,28,2.678571428571429,0
7,Jason Woolley,29,3.9785714285714278,0
8,Jason Woolley,30,2.5785714285714283,0
9,Jason Woolley,31,0.47857142857142865,0
10,Jason Woolley,32,0.5785714285714283,0
11,Jason Woolley,33,1.0785714285714283,0
12,Jason Woolley,34,0.47857142857142865,0
0,Jason York,22,0.4384615384615387,1
1,Jason York,23,0.4384615384615387,1
2,Jason York,24,0.4384615384615387,1
3,Jason York,25,0.4384615384615387,0
4,Jason York,26,0.9384615384615387,0
5,Jason York,27,1.6384615384615389,0
6,Jason York,28,3.5384615384615383,0
7,Jason York,29,2.0384615384615383,0
8,Jason York,30,0.8384615384615381,0
9,Jason York,31,1.0384615384615383,0
10,Jason York,32,2.2384615384615385,0
11,Jason York,33,-0.7615384615384615,0
12,Jason York,34,-0.7615384615384615,1
0,Jassen Cullimore,22,-0.6933333333333334,0
1,Jassen Cullimore,24,0.10666666666666647,0
2,Jassen Cullimore,26,0.6066666666666665,0
3,Jassen Cullimore,27,-1.7933333333333334,0
4,Jassen Cullimore,28,0.20666666666666655,0
5,Jassen Cullimore,29,2.606666666666667,0
6,Jassen Cullimore,31,0.9066666666666667,0
7,Jassen Cullimore,33,-1.8933333333333335,0
8,Jassen Cullimore,34,-0.29333333333333345,0
0,Jay Bouwmeester,22,1.5176470588235293,0
1,Jay Bouwmeester,23,3.8176470588235283,0
2,Jay Bouwmeester,24,2.617647058823529,0
3,Jay Bouwmeester,25,2.817647058823529,0
4,Jay Bouwmeester,26,0.9176470588235288,0
5,Jay Bouwmeester,27,-0.28235294117647136,0
6,Jay Bouwmeester,28,-0.08235294117647118,0
7,Jay Bouwmeester,29,-0.882352941176471,0
8,Jay Bouwmeester,30,3.9176470588235297,0
9,Jay Bouwmeester,31,-1.1823529411764708,0
10,Jay Bouwmeester,32,-0.9823529411764711,0
11,Jay Bouwmeester,33,-0.7823529411764714,0
12,Jay Bouwmeester,34,-2.782352941176471,0
0,Jay McKee,22,1.728571428571429,0
1,Jay McKee,23,1.528571428571429,0
2,Jay McKee,24,2.528571428571429,0
3,Jay McKee,25,-1.7714285714285714,0
4,Jay McKee,26,-0.6714285714285713,0
5,Jay McKee,28,0.9285714285714288,0
6,Jay McKee,30,0.028571428571428914,0
7,Jay McKee,31,0.7285714285714286,0
8,Jay McKee,32,-0.27142857142857135,0
9,Jay McKee,33,-0.27142857142857135,1
10,Jay McKee,34,-0.27142857142857135,1
0,Jay Wells,22,-0.3944444444444444,0
1,Jay Wells,23,0.7055555555555557,0
2,Jay Wells,24,0.2055555555555557,0
3,Jay Wells,25,0.6055555555555556,0
4,Jay Wells,26,3.0055555555555555,0
5,Jay Wells,27,0.7055555555555557,0
6,Jay Wells,28,0.10555555555555562,0
7,Jay Wells,29,0.9055555555555559,0
8,Jay Wells,30,0.8055555555555558,0
9,Jay Wells,31,-2.3944444444444444,0
10,Jay Wells,32,-0.49444444444444446,0
11,Jay Wells,33,-0.7944444444444443,0
12,Jay Wells,34,1.1055555555555556,0
0,Jean Hamel,22,0.17500000000000027,0
1,Jean Hamel,23,0.4750000000000001,0
2,Jean Hamel,24,0.07500000000000018,0
3,Jean Hamel,25,-0.4249999999999998,0
4,Jean Hamel,26,-0.32499999999999973,0
5,Jean Hamel,27,-0.5249999999999999,0
6,Jean Hamel,28,1.1750000000000003,0
7,Jean Hamel,29,-0.825,0
8,Jean Hamel,30,-0.5249999999999999,0
9,Jean Hamel,31,1.975,0
10,Jean Hamel,32,1.975,1
11,Jean Hamel,33,1.975,1
12,Jean Hamel,34,1.975,1
0,Jean Potvin,22,-2.1999999999999997,0
1,Jean Potvin,23,-1.6999999999999997,0
2,Jean Potvin,24,0.6000000000000005,0
3,Jean Potvin,25,1.7000000000000002,0
4,Jean Potvin,26,7.000000000000001,0
5,Jean Potvin,27,3.6000000000000005,0
6,Jean Potvin,28,0.7000000000000002,0
7,Jean Potvin,29,-0.20000000000000018,0
8,Jean Potvin,30,-2.5999999999999996,0
9,Jean Potvin,31,-2.5999999999999996,1
10,Jean Potvin,32,-2.5999999999999996,1
11,Jean Potvin,33,-2.5999999999999996,1
12,Jean Potvin,34,-2.5999999999999996,1
0,Jean-Guy Talbot,22,1.0588235294117645,1
1,Jean-Guy Talbot,23,1.0588235294117645,0
2,Jean-Guy Talbot,24,0.3588235294117652,0
3,Jean-Guy Talbot,25,0.5588235294117645,0
4,Jean-Guy Talbot,26,1.4588235294117649,0
5,Jean-Guy Talbot,27,-0.04117647058823515,0
6,Jean-Guy Talbot,28,1.658823529411765,0
7,Jean-Guy Talbot,29,4.0588235294117645,0
8,Jean-Guy Talbot,30,1.3588235294117652,0
9,Jean-Guy Talbot,31,-0.04117647058823515,0
10,Jean-Guy Talbot,32,0.7588235294117647,0
11,Jean-Guy Talbot,33,-0.34117647058823497,0
12,Jean-Guy Talbot,34,-1.1411764705882352,0
0,Jeff Beukeboom,22,1.5,0
1,Jeff Beukeboom,23,-1.9000000000000001,0
2,Jeff Beukeboom,24,-0.7000000000000002,0
3,Jeff Beukeboom,25,-0.20000000000000018,0
4,Jeff Beukeboom,26,1.2000000000000002,0
5,Jeff Beukeboom,27,0.8999999999999995,0
6,Jeff Beukeboom,28,2.3,0
7,Jeff Beukeboom,29,-0.9000000000000004,0
8,Jeff Beukeboom,30,1.5999999999999996,0
9,Jeff Beukeboom,31,1.5,0
10,Jeff Beukeboom,32,-2.5,0
11,Jeff Beukeboom,33,-1.6,0
12,Jeff Beukeboom,34,-1.6,1
0,Jeff Brown,22,1.6846153846153848,0
1,Jeff Brown,23,0.08461538461538431,0
2,Jeff Brown,24,1.384615384615385,0
3,Jeff Brown,25,2.7846153846153854,0
4,Jeff Brown,26,3.9846153846153847,0
5,Jeff Brown,27,2.0846153846153843,0
6,Jeff Brown,28,-1.7153846153846155,0
7,Jeff Brown,29,1.9846153846153847,0
8,Jeff Brown,31,-0.5153846153846153,0
9,Jeff Brown,32,-0.5153846153846153,1
10,Jeff Brown,33,-0.5153846153846153,1
11,Jeff Brown,34,-0.5153846153846153,1
0,Jeff Finley,22,-0.40666666666666673,1
1,Jeff Finley,23,-0.40666666666666673,1
2,Jeff Finley,24,-0.40666666666666673,0
3,Jeff Finley,26,0.9933333333333332,0
4,Jeff Finley,28,-0.20666666666666678,0
5,Jeff Finley,29,0.8933333333333331,0
6,Jeff Finley,30,0.7933333333333334,0
7,Jeff Finley,31,-0.006666666666666821,0
8,Jeff Finley,32,2.9933333333333336,0
9,Jeff Finley,33,1.393333333333333,0
10,Jeff Finley,34,1.393333333333333,0
0,Jeff Norton,22,-0.5466666666666669,1
1,Jeff Norton,23,-0.5466666666666669,0
2,Jeff Norton,24,1.6533333333333333,0
3,Jeff Norton,25,-0.5466666666666669,0
4,Jeff Norton,27,2.553333333333333,0
5,Jeff Norton,28,3.253333333333333,0
6,Jeff Norton,29,1.5533333333333328,0
7,Jeff Norton,30,2.553333333333333,0
8,Jeff Norton,31,-0.24666666666666703,0
9,Jeff Norton,32,-2.546666666666667,0
10,Jeff Norton,33,1.0533333333333328,0
11,Jeff Norton,34,-0.5466666666666669,0
0,Jerry Korab,22,-1.0066666666666668,0
1,Jerry Korab,23,-0.6066666666666665,0
2,Jerry Korab,24,0.4933333333333332,0
3,Jerry Korab,25,-1.8066666666666666,0
4,Jerry Korab,26,4.593333333333334,0
5,Jerry Korab,27,1.793333333333333,0
6,Jerry Korab,28,3.5933333333333337,0
7,Jerry Korab,29,2.3933333333333335,0
8,Jerry Korab,30,2.5933333333333337,0
9,Jerry Korab,31,-2.506666666666667,0
10,Jerry Korab,32,1.793333333333333,0
11,Jerry Korab,33,-3.4066666666666667,0
12,Jerry Korab,34,-1.6066666666666665,0
0,Jim McKenny,22,3.6714285714285713,1
1,Jim McKenny,23,3.6714285714285713,0
2,Jim McKenny,24,2.5714285714285716,0
3,Jim McKenny,25,2.971428571428571,0
4,Jim McKenny,26,4.87142857142857,0
5,Jim McKenny,27,4.171428571428571,0
6,Jim McKenny,28,1.5714285714285716,0
7,Jim McKenny,29,-0.028571428571428914,0
8,Jim McKenny,30,1.0714285714285716,0
9,Jim McKenny,31,1.0714285714285716,1
10,Jim McKenny,32,1.0714285714285716,1
11,Jim McKenny,33,1.0714285714285716,1
12,Jim McKenny,34,1.0714285714285716,1
0,Jim Neilson,22,-0.8249999999999997,0
1,Jim Neilson,23,-0.4249999999999998,0
2,Jim Neilson,24,-2.425,0
3,Jim Neilson,25,-1.3249999999999997,0
4,Jim Neilson,26,0.07500000000000018,0
5,Jim Neilson,27,3.4749999999999996,0
6,Jim Neilson,28,4.275,0
7,Jim Neilson,29,1.375,0
8,Jim Neilson,30,3.6750000000000007,0
9,Jim Neilson,31,2.7750000000000004,0
10,Jim Neilson,32,0.1750000000000007,0
11,Jim Neilson,33,-2.0249999999999995,0
12,Jim Neilson,34,-2.3249999999999997,0
0,Jim Schoenfeld,22,0.5846153846153852,0
1,Jim Schoenfeld,23,1.0846153846153852,0
2,Jim Schoenfeld,24,2.2846153846153845,0
3,Jim Schoenfeld,25,0.7846153846153845,0
4,Jim Schoenfeld,26,-0.2153846153846155,0
5,Jim Schoenfeld,27,4.884615384615384,0
6,Jim Schoenfeld,28,2.2846153846153845,0
7,Jim Schoenfeld,29,-0.615384615384615,0
8,Jim Schoenfeld,30,-2.9153846153846152,0
9,Jim Schoenfeld,31,-2.315384615384615,0
10,Jim Schoenfeld,32,-3.0153846153846153,0
11,Jim Schoenfeld,33,-3.0153846153846153,1
12,Jim Schoenfeld,34,-3.0153846153846153,1
0,Jimmy Roberts,22,0.6333333333333333,1
1,Jimmy Roberts,23,0.6333333333333333,1
2,Jimmy Roberts,24,0.6333333333333333,0
3,Jimmy Roberts,25,1.3333333333333335,0
4,Jimmy Roberts,26,-0.5666666666666669,0
5,Jimmy Roberts,29,4.833333333333332,0
6,Jimmy Roberts,30,3.5333333333333337,0
7,Jimmy Roberts,31,1.233333333333333,0
8,Jimmy Roberts,33,2.0333333333333337,0
9,Jimmy Roberts,34,0.5333333333333337,0
0,Jimmy Thomson,22,-0.4615384615384608,0
1,Jimmy Thomson,23,3.6384615384615397,0
2,Jimmy Thomson,24,1.5384615384615392,0
3,Jimmy Thomson,25,0.2384615384615394,0
4,Jimmy Thomson,26,2.038461538461539,0
5,Jimmy Thomson,27,1.4384615384615387,0
6,Jimmy Thomson,28,-2.061538461538461,0
7,Jimmy Thomson,29,-1.4615384615384608,0
8,Jimmy Thomson,30,-1.0615384615384613,0
9,Jimmy Thomson,31,-1.0615384615384613,1
10,Jimmy Thomson,32,-1.0615384615384613,1
11,Jimmy Thomson,33,-1.0615384615384613,1
12,Jimmy Thomson,34,-1.0615384615384613,1
0,Jiri Slegr,22,1.7181818181818187,0
1,Jiri Slegr,23,-2.2818181818181813,0
2,Jiri Slegr,24,-0.5818181818181816,0
3,Jiri Slegr,26,1.4181818181818189,0
4,Jiri Slegr,27,0.4181818181818189,0
5,Jiri Slegr,28,3.0181818181818185,0
6,Jiri Slegr,29,0.01818181818181852,0
7,Jiri Slegr,30,-3.3818181818181814,0
8,Jiri Slegr,32,1.3181818181818183,0
9,Jiri Slegr,34,-1.5818181818181816,0
0,Joe Cirella,22,0.7266666666666666,0
1,Joe Cirella,23,0.6266666666666669,0
2,Joe Cirella,24,4.126666666666667,0
3,Joe Cirella,25,0.42666666666666675,0
4,Joe Cirella,26,-0.8733333333333333,0
5,Joe Cirella,27,-1.6733333333333333,0
6,Joe Cirella,28,1.126666666666667,0
7,Joe Cirella,29,-0.27333333333333343,0
8,Joe Cirella,30,1.126666666666667,0
9,Joe Cirella,31,1.126666666666667,1
10,Joe Cirella,32,1.126666666666667,1
11,Joe Cirella,33,1.126666666666667,1
12,Joe Cirella,34,1.126666666666667,1
0,Joe Cooper,22,0.28181818181818175,0
1,Joe Cooper,23,1.3818181818181818,0
2,Joe Cooper,25,0.5818181818181816,0
3,Joe Cooper,26,0.18181818181818166,0
4,Joe Cooper,27,1.1818181818181817,0
5,Joe Cooper,30,1.2818181818181813,0
6,Joe Cooper,31,0.08181818181818157,0
7,Joe Cooper,32,0.8818181818181818,0
8,Joe Cooper,33,0.8818181818181818,1
9,Joe Cooper,34,0.8818181818181818,1
0,Joe Corvo,22,-1.8272727272727272,1
1,Joe Corvo,23,-1.8272727272727272,1
2,Joe Corvo,24,-1.8272727272727272,1
3,Joe Corvo,25,-1.8272727272727272,0
4,Joe Corvo,26,0.47272727272727266,0
5,Joe Corvo,28,2.672727272727273,0
6,Joe Corvo,29,0.5727272727272723,0
7,Joe Corvo,30,3.4727272727272727,0
8,Joe Corvo,31,2.672727272727273,0
9,Joe Corvo,32,-2.6272727272727274,0
10,Joe Corvo,33,1.1727272727272728,0
11,Joe Corvo,34,-0.32727272727272716,0
0,Joe Reekie,22,-0.8647058823529412,1
1,Joe Reekie,23,-0.8647058823529412,1
2,Joe Reekie,24,-0.8647058823529412,0
3,Joe Reekie,25,1.835294117647059,0
4,Joe Reekie,26,0.23529411764705888,0
5,Joe Reekie,27,-0.564705882352941,0
6,Joe Reekie,28,2.7352941176470593,0
7,Joe Reekie,29,0.33529411764705896,0
8,Joe Reekie,30,1.7352941176470593,0
9,Joe Reekie,31,0.9352941176470586,0
10,Joe Reekie,32,1.6352941176470588,0
11,Joe Reekie,33,0.7352941176470589,0
12,Joe Reekie,34,0.23529411764705888,0
0,Joe Watson,22,-1.5142857142857142,1
1,Joe Watson,23,-1.5142857142857142,0
2,Joe Watson,24,2.4857142857142858,0
3,Joe Watson,25,-1.8142857142857145,0
4,Joe Watson,26,-0.4142857142857146,0
5,Joe Watson,27,-0.2142857142857144,0
6,Joe Watson,28,-1.4142857142857146,0
7,Joe Watson,29,1.4857142857142858,0
8,Joe Watson,30,1.685714285714286,0
9,Joe Watson,31,3.0857142857142854,0
10,Joe Watson,32,2.685714285714286,0
11,Joe Watson,33,1.7857142857142856,0
12,Joe Watson,34,0.2857142857142856,0
0,Joel Quenneville,22,1.73076923076923,0
1,Joel Quenneville,23,-0.7692307692307696,0
2,Joel Quenneville,24,0.4307692307692301,0
3,Joel Quenneville,25,0.2307692307692304,0
4,Joel Quenneville,26,1.0307692307692307,0
5,Joel Quenneville,27,2.0307692307692307,0
6,Joel Quenneville,28,-0.7692307692307696,0
7,Joel Quenneville,29,0.3307692307692305,0
8,Joel Quenneville,30,0.2307692307692304,0
9,Joel Quenneville,31,-0.7692307692307696,0
10,Joel Quenneville,32,-0.7692307692307696,1
11,Joel Quenneville,33,-0.7692307692307696,1
12,Joel Quenneville,34,-0.7692307692307696,1
0,John Van Boxmeer,22,-0.7000000000000002,1
1,John Van Boxmeer,23,-0.7000000000000002,0
2,John Van Boxmeer,24,-3.3,0
3,John Van Boxmeer,25,2.4000000000000004,0
4,John Van Boxmeer,26,0.9000000000000004,0
5,John Van Boxmeer,27,4.9,0
6,John Van Boxmeer,28,4.1,0
7,John Van Boxmeer,29,4.4,0
8,John Van Boxmeer,30,0.0,0
9,John Van Boxmeer,31,0.0,1
10,John Van Boxmeer,32,0.0,1
11,John Van Boxmeer,33,0.0,1
12,John Van Boxmeer,34,0.0,1
0,John-Michael Liles,22,1.7999999999999998,1
1,John-Michael Liles,23,1.7999999999999998,0
2,John-Michael Liles,25,3.0999999999999996,0
3,John-Michael Liles,26,2.0999999999999996,0
4,John-Michael Liles,27,1.0,0
5,John-Michael Liles,28,1.5,0
6,John-Michael Liles,29,-0.20000000000000018,0
7,John-Michael Liles,30,1.3999999999999995,0
8,John-Michael Liles,31,-1.0,0
9,John-Michael Liles,32,-2.9000000000000004,0
10,John-Michael Liles,33,-2.2,0
11,John-Michael Liles,34,-0.8000000000000003,0
0,Johnny Boychuk,22,0.6307692307692312,1
1,Johnny Boychuk,23,0.6307692307692312,1
2,Johnny Boychuk,24,0.6307692307692312,1
3,Johnny Boychuk,25,0.6307692307692312,1
4,Johnny Boychuk,26,0.6307692307692312,0
5,Johnny Boychuk,27,0.13076923076923075,0
6,Johnny Boychuk,28,1.430769230769231,0
7,Johnny Boychuk,29,-1.7692307692307692,0
8,Johnny Boychuk,30,2.630769230769231,0
9,Johnny Boychuk,31,3.3307692307692305,0
10,Johnny Boychuk,32,2.8307692307692305,0
11,Johnny Boychuk,33,1.0307692307692307,0
12,Johnny Boychuk,34,-1.4692307692307693,0
0,Johnny Oduya,22,-0.23333333333333295,1
1,Johnny Oduya,23,-0.23333333333333295,1
2,Johnny Oduya,24,-0.23333333333333295,1
3,Johnny Oduya,25,-0.23333333333333295,0
4,Johnny Oduya,26,3.9666666666666672,0
5,Johnny Oduya,27,2.9666666666666672,0
6,Johnny Oduya,28,0.26666666666666705,0
7,Johnny Oduya,29,-1.4333333333333331,0
8,Johnny Oduya,30,-0.9333333333333331,0
9,Johnny Oduya,31,-0.4333333333333331,0
10,Johnny Oduya,32,-0.23333333333333295,0
11,Johnny Oduya,33,-0.4333333333333331,0
12,Johnny Oduya,34,0.3666666666666667,0
0,Jon Klemm,22,0.6200000000000001,1
1,Jon Klemm,23,0.6200000000000001,1
2,Jon Klemm,24,0.6200000000000001,1
3,Jon Klemm,25,0.6200000000000001,1
4,Jon Klemm,26,0.6200000000000001,0
5,Jon Klemm,27,3.62,0
6,Jon Klemm,28,0.9200000000000004,0
7,Jon Klemm,29,-1.5799999999999996,0
8,Jon Klemm,30,2.5200000000000005,0
9,Jon Klemm,31,2.12,0
10,Jon Klemm,32,1.42,0
11,Jon Klemm,33,0.1200000000000001,0
12,Jon Klemm,34,1.62,0
0,Jonathan Ericsson,22,-0.20769230769230784,1
1,Jonathan Ericsson,23,-0.20769230769230784,1
2,Jonathan Ericsson,24,-0.20769230769230784,1
3,Jonathan Ericsson,25,-0.20769230769230784,0
4,Jonathan Ericsson,26,1.3923076923076922,0
5,Jonathan Ericsson,27,1.3923076923076922,0
6,Jonathan Ericsson,28,1.3923076923076922,0
7,Jonathan Ericsson,29,0.29230769230769216,0
8,Jonathan Ericsson,30,0.7923076923076922,0
9,Jonathan Ericsson,31,1.5923076923076924,0
10,Jonathan Ericsson,32,-0.007692307692307665,0
11,Jonathan Ericsson,33,0.6923076923076921,0
12,Jonathan Ericsson,34,-1.2076923076923078,0
0,Jordan Leopold,22,-1.4333333333333331,0
1,Jordan Leopold,23,4.2666666666666675,0
2,Jordan Leopold,25,1.8666666666666667,0
3,Jordan Leopold,27,-0.6333333333333333,0
4,Jordan Leopold,28,0.46666666666666634,0
5,Jordan Leopold,29,1.8666666666666667,0
6,Jordan Leopold,30,1.9666666666666663,0
7,Jordan Leopold,31,2.3666666666666667,0
8,Jordan Leopold,32,-2.2333333333333334,0
9,Jordan Leopold,34,-3.1333333333333333,0
0,Josh Gorges,22,-1.023076923076923,0
1,Josh Gorges,23,-0.723076923076923,0
2,Josh Gorges,24,2.776923076923077,0
3,Josh Gorges,25,1.1769230769230772,0
4,Josh Gorges,26,-0.9230769230769229,0
5,Josh Gorges,27,2.8769230769230774,0
6,Josh Gorges,28,-0.22307692307692317,0
7,Josh Gorges,29,1.376923076923077,0
8,Josh Gorges,30,-2.823076923076923,0
9,Josh Gorges,31,0.5769230769230771,0
10,Josh Gorges,32,-0.4230769230769229,0
11,Josh Gorges,33,-1.923076923076923,0
12,Josh Gorges,34,-1.923076923076923,1
0,Jyrki Lumme,22,0.4733333333333327,1
1,Jyrki Lumme,23,0.4733333333333327,0
2,Jyrki Lumme,24,-0.7266666666666675,0
3,Jyrki Lumme,25,2.9733333333333336,0
4,Jyrki Lumme,26,1.5733333333333333,0
5,Jyrki Lumme,27,2.873333333333332,0
6,Jyrki Lumme,28,-2.126666666666667,0
7,Jyrki Lumme,29,1.873333333333333,0
8,Jyrki Lumme,30,0.6733333333333329,0
9,Jyrki Lumme,31,-2.226666666666667,0
10,Jyrki Lumme,32,0.1733333333333329,0
11,Jyrki Lumme,33,1.7733333333333325,0
12,Jyrki Lumme,34,-0.8266666666666671,0
0,Karl Alzner,22,1.9249999999999994,0
1,Karl Alzner,23,1.725,0
2,Karl Alzner,24,-1.9750000000000003,0
3,Karl Alzner,25,0.32499999999999973,0
4,Karl Alzner,26,2.725,0
5,Karl Alzner,27,2.725,0
6,Karl Alzner,28,1.9249999999999994,0
7,Karl Alzner,29,-0.07500000000000018,0
8,Karl Alzner,30,-0.07500000000000018,1
9,Karl Alzner,31,-0.07500000000000018,1
10,Karl Alzner,32,-0.07500000000000018,1
11,Karl Alzner,33,-0.07500000000000018,1
12,Karl Alzner,34,-0.07500000000000018,1
0,Karl Dykhuis,22,-0.5083333333333333,0
1,Karl Dykhuis,23,2.991666666666667,0
2,Karl Dykhuis,24,1.291666666666667,0
3,Karl Dykhuis,25,0.791666666666667,0
4,Karl Dykhuis,26,-1.7083333333333333,0
5,Karl Dykhuis,27,1.8916666666666666,0
6,Karl Dykhuis,28,1.9916666666666671,0
7,Karl Dykhuis,29,2.1916666666666664,0
8,Karl Dykhuis,30,-1.8083333333333331,0
9,Karl Dykhuis,31,-1.8083333333333331,1
10,Karl Dykhuis,32,-1.8083333333333331,1
11,Karl Dykhuis,33,-1.8083333333333331,1
12,Karl Dykhuis,34,-1.8083333333333331,1
0,Karlis Skrastins,22,0.016666666666666607,1
1,Karlis Skrastins,23,0.016666666666666607,1
2,Karlis Skrastins,24,0.016666666666666607,1
3,Karlis Skrastins,25,0.016666666666666607,0
4,Karlis Skrastins,26,0.4166666666666665,0
5,Karlis Skrastins,27,0.9166666666666665,0
6,Karlis Skrastins,28,0.31666666666666643,0
7,Karlis Skrastins,29,2.3166666666666664,0
8,Karlis Skrastins,31,-0.08333333333333348,0
9,Karlis Skrastins,32,-0.5833333333333335,0
10,Karlis Skrastins,33,-1.7833333333333337,0
11,Karlis Skrastins,34,1.7166666666666668,0
0,Keith Ballard,22,1.71,1
1,Keith Ballard,23,1.71,0
2,Keith Ballard,24,0.9100000000000001,0
3,Keith Ballard,25,2.21,0
4,Keith Ballard,26,3.6100000000000003,0
5,Keith Ballard,27,1.8099999999999996,0
6,Keith Ballard,28,-0.4900000000000002,0
7,Keith Ballard,29,-1.79,0
8,Keith Ballard,30,-2.69,0
9,Keith Ballard,31,-1.99,0
10,Keith Ballard,32,-1.99,1
11,Keith Ballard,33,-1.99,1
12,Keith Ballard,34,-1.99,1
0,Keith Brown,22,0.6500000000000004,0
1,Keith Brown,23,1.1500000000000004,0
2,Keith Brown,24,-0.5499999999999998,0
3,Keith Brown,25,0.6500000000000004,0
4,Keith Brown,26,0.25,0
5,Keith Brown,28,-1.0499999999999998,0
6,Keith Brown,29,1.75,0
7,Keith Brown,30,-0.6499999999999999,0
8,Keith Brown,31,0.75,0
9,Keith Brown,32,-1.35,0
10,Keith Brown,33,0.1499999999999999,0
11,Keith Brown,34,0.1499999999999999,1
0,Keith Carney,22,-0.6749999999999998,1
1,Keith Carney,23,-0.6749999999999998,0
2,Keith Carney,25,2.325,0
3,Keith Carney,26,2.2250000000000005,0
4,Keith Carney,27,0.7250000000000005,0
5,Keith Carney,28,0.9249999999999998,0
6,Keith Carney,29,1.0250000000000004,0
7,Keith Carney,30,0.625,0
8,Keith Carney,31,1.125,0
9,Keith Carney,32,2.125,0
10,Keith Carney,33,-1.4749999999999996,0
11,Keith Carney,34,-1.4749999999999996,1
0,Keith Magnuson,22,3.6090909090909085,0
1,Keith Magnuson,23,2.4090909090909083,0
2,Keith Magnuson,24,3.8090909090909086,0
3,Keith Magnuson,25,1.1090909090909085,0
4,Keith Magnuson,26,0.5090909090909088,0
