,Unnamed: 0,Rk,Player,Tm,Pos,Age,GP,G,A,+/-,PIM,PS,GW,S,S%,TOI,Year,PTS,Player_season,career_len,age_max,age_min,PPG,PPG_past,PPG_delta,PPG_career,PS_career,Pos_group,PS_career_mean,PS_normalized,career
46056,3,4,Larry Aurie,DTC,RW,24,43,14,5,,30.0,2.4,3.0,,,,1930,19,2,11,33,22,0.4418604651162791,0.05714285714285714,0.3847176079734219,0.5623721881390593,39.9,FWD,3.3249999999999997,-0.9249999999999998,11
46216,3,4,Larry Aurie,DTF,RW,25,41,12,6,,23.0,2.8,0.0,,,,1931,18,3,11,33,22,0.43902439024390244,0.4418604651162791,-0.002836074872376637,0.5623721881390593,39.9,FWD,3.3249999999999997,-0.5249999999999999,11
46396,3,4,Larry Aurie,DTF,RW,26,48,12,8,,22.0,2.9,3.0,,,,1932,20,4,11,33,22,0.4166666666666667,0.43902439024390244,-0.022357723577235755,0.5623721881390593,39.9,FWD,3.3249999999999997,-0.4249999999999998,11
46542,4,5,Larry Aurie,DET,RW,27,45,12,11,,25.0,3.5,1.0,,,,1933,23,5,11,33,22,0.5111111111111111,0.4166666666666667,0.09444444444444439,0.5623721881390593,39.9,FWD,3.3249999999999997,0.17500000000000027,11
46726,2,3,Larry Aurie,DET,RW,28,48,16,19,,36.0,5.4,3.0,,,,1934,35,6,11,33,22,0.7291666666666666,0.5111111111111111,0.21805555555555556,0.5623721881390593,39.9,FWD,3.3249999999999997,2.0750000000000006,11
46924,4,3,Larry Aurie,DET,RW,29,48,17,29,,24.0,5.8,4.0,,,,1935,46,7,11,33,22,0.9583333333333334,0.7291666666666666,0.22916666666666674,0.5623721881390593,39.9,FWD,3.3249999999999997,2.475,11
47134,1,2,Larry Aurie,DET,RW,30,44,16,18,,17.0,5.4,3.0,,,,1936,34,8,11,33,22,0.7727272727272727,0.9583333333333334,-0.18560606060606066,0.5623721881390593,39.9,FWD,3.3249999999999997,2.0750000000000006,11
47312,3,4,Larry Aurie,DET,RW,31,45,23,19,,20.0,6.8,6.0,,,,1937,42,9,11,33,22,0.9333333333333333,0.7727272727272727,0.16060606060606064,0.5623721881390593,39.9,FWD,3.3249999999999997,3.475,11
47498,5,6,Larry Aurie,DET,RW,32,47,10,9,,19.0,1.4,0.0,,,,1938,19,10,11,33,22,0.40425531914893614,0.9333333333333333,-0.5290780141843971,0.5623721881390593,39.9,FWD,3.3249999999999997,-1.9249999999999998,11
11522,366,309,Larry Patey,TOT,C,22,71,12,10,-20.0,49.0,0.1,0.0,105.0,11.4,,1976,44,2,11,31,20,0.6197183098591549,0.569620253164557,0.05009805669459788,0.4769874476987448,14.4,FWD,1.2,-1.0999999999999999,8
12011,358,316,Larry Patey,STL,C,23,80,21,29,11.0,41.0,4.2,2.0,133.0,15.8,,1977,50,3,11,31,20,0.625,0.6197183098591549,0.005281690140845119,0.4769874476987448,14.4,FWD,1.2,3.0,8
12564,415,327,Larry Patey,STL,C,24,80,17,17,-20.0,29.0,2.0,3.0,131.0,13.0,,1978,34,4,11,31,20,0.425,0.625,-0.2,0.4769874476987448,14.4,FWD,1.2,0.8,8
13061,370,319,Larry Patey,STL,C,25,78,15,19,-25.0,60.0,1.1,2.0,125.0,12.0,,1979,34,5,11,31,20,0.4358974358974359,0.425,0.010897435897435914,0.4769874476987448,14.4,FWD,1.2,-0.09999999999999987,8
13696,503,411,Larry Patey,STL,C,26,78,17,17,-18.0,76.0,1.5,3.0,144.0,11.8,,1980,34,6,11,31,20,0.4358974358974359,0.4358974358974359,0.0,0.4769874476987448,14.4,FWD,1.2,0.30000000000000004,8
14373,498,407,Larry Patey,STL,C,27,80,22,23,2.0,107.0,2.4,3.0,125.0,17.6,,1981,45,7,11,31,20,0.5625,0.4358974358974359,0.1266025641025641,0.4769874476987448,14.4,FWD,1.2,1.2,8
15090,547,445,Larry Patey,STL,C,28,70,14,12,-10.0,97.0,0.5,2.0,109.0,12.8,,1982,26,8,11,31,20,0.37142857142857144,0.5625,-0.19107142857142856,0.4769874476987448,14.4,FWD,1.2,-0.7,8
15760,498,440,Larry Patey,STL,C,29,67,9,12,-7.0,80.0,0.4,0.0,72.0,12.5,,1983,21,9,11,31,20,0.31343283582089554,0.37142857142857144,-0.0579957356076759,0.4769874476987448,14.4,FWD,1.2,-0.7999999999999999,8
38433,458,378,Lauri Korpikoski,NYR,LW,22,68,6,8,-10.0,14.0,0.6,1.0,63.0,9.5,742.0,2009,14,2,8,30,22,0.20588235294117646,0.5797101449275363,-0.3738277919863598,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,-1.0444444444444443,9
39478,474,395,Lauri Korpikoski,PHX,LW,23,71,5,6,-10.0,16.0,-0.1,1.0,68.0,7.4,874.0,2010,11,3,8,30,22,0.15492957746478872,0.20588235294117646,-0.05095277547638774,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,-1.7444444444444445,9
40528,485,409,Lauri Korpikoski,PHX,LW,24,79,19,21,17.0,20.0,4.8,4.0,103.0,18.4,1227.0,2011,40,4,8,30,22,0.5063291139240507,0.15492957746478872,0.3513995364592619,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,3.1555555555555554,9
41587,507,424,Lauri Korpikoski,PHX,LW,25,82,17,20,3.0,14.0,3.7,3.0,146.0,11.6,1405.0,2012,37,5,8,30,22,0.45121951219512196,0.5063291139240507,-0.0551096017289287,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,2.055555555555556,9
42603,484,409,Lauri Korpikoski,PHX,LW,26,36,6,5,-3.0,12.0,0.6,0.0,83.0,7.2,616.0,2013,11,6,8,30,22,0.3055555555555556,0.45121951219512196,-0.14566395663956638,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,-1.0444444444444443,9
43575,508,437,Lauri Korpikoski,PHX,LW,27,64,9,16,-7.0,24.0,1.7,0.0,109.0,8.3,1029.0,2014,25,7,8,30,22,0.390625,0.3055555555555556,0.08506944444444442,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,0.05555555555555558,9
44612,540,433,Lauri Korpikoski,ARI,LW,28,69,6,15,-27.0,12.0,0.4,1.0,82.0,7.3,1052.0,2015,21,8,8,30,22,0.30434782608695654,0.390625,-0.08627717391304346,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,-1.2444444444444445,9
483,504,426,Lauri Korpikoski,EDM,LW,29,71,10,12,-17.0,10.0,1.3,2.0,88.0,11.4,989.0,2016,22,0,8,30,22,0.30985915492957744,,,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,-0.34444444444444433,9
1524,502,420,Lauri Korpikoski,TOT,LW,30,69,8,12,5.0,10.0,1.8,0.0,108.0,7.4,856.0,2017,40,1,8,30,22,0.5797101449275363,0.30985915492957744,0.2698509899979588,0.36288998357963875,14.799999999999999,FWD,1.6444444444444444,0.15555555555555567,9
15329,48,45,Laurie Boschman,TOT,C,22,74,11,17,6.0,219.0,0.5,0.0,84.0,13.1,,1983,56,3,13,32,19,0.7567567567567568,1.0153846153846153,-0.25862785862785853,0.6323092170465807,28.2,FWD,2.0142857142857142,-1.5142857142857142,11
15985,51,42,Laurie Boschman,WIN,C,23,61,28,46,-4.0,234.0,5.3,3.0,137.0,20.4,,1984,74,4,13,32,19,1.2131147540983607,0.7567567567567568,0.45635799734160387,0.6323092170465807,28.2,FWD,2.0142857142857142,3.2857142857142856,11
16696,46,41,Laurie Boschman,WIN,C,24,80,32,44,-5.0,180.0,5.2,4.0,167.0,19.2,,1985,76,5,13,32,19,0.95,1.2131147540983607,-0.2631147540983607,0.6323092170465807,28.2,FWD,2.0142857142857142,3.185714285714286,11
17368,53,38,Laurie Boschman,WIN,C,25,77,27,42,-27.0,241.0,4.1,2.0,158.0,17.1,,1986,69,6,13,32,19,0.8961038961038961,0.95,-0.053896103896103886,0.6323092170465807,28.2,FWD,2.0142857142857142,2.0857142857142854,11
18093,49,41,Laurie Boschman,WIN,C,26,80,17,24,-18.0,152.0,1.9,2.0,161.0,10.6,,1987,41,7,13,32,19,0.5125,0.8961038961038961,-0.3836038961038961,0.6323092170465807,28.2,FWD,2.0142857142857142,-0.11428571428571432,11
18810,50,45,Laurie Boschman,WIN,C,27,80,25,23,-24.0,229.0,2.8,3.0,166.0,15.1,,1988,48,8,13,32,19,0.6,0.5125,0.08750000000000002,0.6323092170465807,28.2,FWD,2.0142857142857142,0.7857142857142856,11
19600,55,41,Laurie Boschman,WIN,C,28,70,10,26,-17.0,163.0,1.1,1.0,113.0,8.8,,1989,36,9,13,32,19,0.5142857142857142,0.6,-0.08571428571428574,0.6323092170465807,28.2,FWD,2.0142857142857142,-0.9142857142857141,11
20397,55,46,Laurie Boschman,WIN,C,29,66,10,17,-11.0,103.0,0.7,1.0,87.0,11.5,,1990,27,10,13,32,19,0.4090909090909091,0.5142857142857142,-0.10519480519480512,0.6323092170465807,28.2,FWD,2.0142857142857142,-1.3142857142857143,11
21167,51,46,Laurie Boschman,NJD,C,30,78,11,9,-1.0,77.0,0.4,1.0,91.0,12.1,,1991,20,11,13,32,19,0.2564102564102564,0.4090909090909091,-0.15268065268065273,0.6323092170465807,28.2,FWD,2.0142857142857142,-1.6142857142857143,11
21986,63,49,Laurie Boschman,NJD,C,31,75,8,20,9.0,121.0,1.0,2.0,89.0,9.0,,1992,28,12,13,32,19,0.37333333333333335,0.2564102564102564,0.11692307692307696,0.6323092170465807,28.2,FWD,2.0142857142857142,-1.0142857142857142,11
22872,70,56,Laurie Boschman,OTT,C,32,70,9,7,-26.0,101.0,-0.2,1.0,84.0,10.7,,1993,16,13,13,32,19,0.22857142857142856,0.37333333333333335,-0.14476190476190479,0.6323092170465807,28.2,FWD,2.0142857142857142,-2.2142857142857144,11
35813,921,731,Lee Stempniak,STL,RW,22,57,14,13,-10.0,22.0,2.4,2.0,100.0,14.0,819.0,2006,27,4,13,35,22,0.47368421052631576,0.0,0.47368421052631576,0.7398463227222832,47.4,FWD,3.3857142857142857,-0.9857142857142858,13
36858,903,732,Lee Stempniak,STL,RW,23,82,27,25,-2.0,33.0,5.8,4.0,166.0,16.3,1207.0,2007,52,5,13,35,22,0.6341463414634146,0.47368421052631576,0.16046213093709888,0.7398463227222832,47.4,FWD,3.3857142857142857,2.414285714285714,13
37850,866,725,Lee Stempniak,STL,RW,24,80,13,25,0.0,40.0,3.4,2.0,162.0,8.0,1271.0,2008,38,6,13,35,22,0.475,0.6341463414634146,-0.15914634146341466,0.7398463227222832,47.4,FWD,3.3857142857142857,0.014285714285714235,13
38865,909,754,Lee Stempniak,TOT,RW,25,75,14,30,-12.0,33.0,3.2,1.0,171.0,8.2,1240.0,2009,88,7,13,35,22,1.1733333333333333,0.475,0.6983333333333334,0.7398463227222832,47.4,FWD,3.3857142857142857,-0.1857142857142855,13
39915,929,758,Lee Stempniak,TOT,RW,26,80,28,20,0.0,26.0,5.7,2.0,212.0,13.2,1386.0,2010,96,8,13,35,22,1.2,1.1733333333333333,0.026666666666666616,0.7398463227222832,47.4,FWD,3.3857142857142857,2.3142857142857145,13
40932,906,756,Lee Stempniak,PHX,RW,27,82,19,19,4.0,19.0,4.0,0.0,199.0,9.5,1251.0,2011,38,9,13,35,22,0.4634146341463415,1.2,-0.7365853658536585,0.7398463227222832,47.4,FWD,3.3857142857142857,0.6142857142857143,13
41987,924,765,Lee Stempniak,CGY,RW,28,61,14,14,-2.0,16.0,3.2,2.0,130.0,10.8,990.0,2012,28,10,13,35,22,0.45901639344262296,0.4634146341463415,-0.004398240703718526,0.7398463227222832,47.4,FWD,3.3857142857142857,-0.1857142857142855,13
42962,859,724,Lee Stempniak,CGY,RW,29,47,9,23,2.0,12.0,3.3,2.0,113.0,8.0,842.0,2013,32,11,13,35,22,0.6808510638297872,0.45901639344262296,0.22183467038716426,0.7398463227222832,47.4,FWD,3.3857142857142857,-0.08571428571428585,13
43950,900,763,Lee Stempniak,TOT,RW,30,73,12,22,-16.0,32.0,2.3,1.0,178.0,6.7,1348.0,2014,68,12,13,35,22,0.9315068493150684,0.6808510638297872,0.2506557854852812,0.7398463227222832,47.4,FWD,3.3857142857142857,-1.0857142857142859,13
44998,943,765,Lee Stempniak,TOT,RW,31,71,15,13,8.0,20.0,3.6,3.0,115.0,13.0,903.0,2015,56,13,13,35,22,0.7887323943661971,0.9315068493150684,-0.1427744549488713,0.7398463227222832,47.4,FWD,3.3857142857142857,0.2142857142857144,13
897,936,782,Lee Stempniak,TOT,RW,32,82,19,32,4.0,38.0,6.1,4.0,146.0,13.0,1471.0,2016,102,0,13,35,22,1.2439024390243902,,,0.7398463227222832,47.4,FWD,3.3857142857142857,2.714285714285714,13
1936,932,780,Lee Stempniak,CAR,RW,33,82,16,24,2.0,32.0,4.3,2.0,131.0,12.2,1299.0,2017,40,1,13,35,22,0.4878048780487805,1.2439024390243902,-0.7560975609756098,0.7398463227222832,47.4,FWD,3.3857142857142857,0.9142857142857141,13
2969,953,793,Lee Stempniak,CAR,RW,34,37,3,6,-8.0,4.0,0.2,0.0,41.0,7.3,461.0,2018,9,2,13,35,22,0.24324324324324326,0.4878048780487805,-0.24456163480553722,0.7398463227222832,47.4,FWD,3.3857142857142857,-3.1857142857142855,13
49952,75,69,Leo Labine,BOS,RW,22,68,16,19,,57.0,3.7,2.0,,,,1954,35,2,10,30,20,0.5147058823529411,0.45098039215686275,0.06372549019607837,0.5458786936236392,29.0,FWD,2.6363636363636362,1.063636363636364,8
50103,80,66,Leo Labine,BOS,RW,23,67,24,18,,75.0,5.2,4.0,,,,1955,42,3,10,30,20,0.6268656716417911,0.5147058823529411,0.11215978928884995,0.5458786936236392,29.0,FWD,2.6363636363636362,2.563636363636364,8
50267,77,67,Leo Labine,BOS,RW,24,68,16,18,,104.0,3.4,4.0,,,,1956,34,4,10,30,20,0.5,0.6268656716417911,-0.12686567164179108,0.5458786936236392,29.0,FWD,2.6363636363636362,0.7636363636363637,8
50406,71,67,Leo Labine,BOS,RW,25,67,18,29,,130.0,4.7,1.0,,,,1957,47,5,10,30,20,0.7014925373134329,0.5,0.20149253731343286,0.5458786936236392,29.0,FWD,2.6363636363636362,2.063636363636364,8
50558,84,74,Leo Labine,BOS,RW,26,62,7,14,,60.0,0.8,1.0,,,,1958,21,6,10,30,20,0.3387096774193548,0.7014925373134329,-0.36278285989407805,0.5458786936236392,29.0,FWD,2.6363636363636362,-1.8363636363636362,8
50703,69,63,Leo Labine,BOS,RW,27,70,9,23,,74.0,1.6,0.0,,,,1959,32,7,10,30,20,0.45714285714285713,0.3387096774193548,0.11843317972350231,0.5458786936236392,29.0,FWD,2.6363636363636362,-1.0363636363636362,8
50839,73,69,Leo Labine,BOS,RW,28,63,16,28,-6.0,58.0,3.4,4.0,188.0,8.5,,1960,44,8,10,30,20,0.6984126984126984,0.45714285714285713,0.24126984126984125,0.5458786936236392,29.0,FWD,2.6363636363636362,0.7636363636363637,8
50988,80,74,Leo Labine,TOT,RW,29,64,9,21,-20.0,66.0,1.4,2.0,168.0,5.4,,1961,60,9,10,30,20,0.9375,0.6984126984126984,0.23908730158730163,0.5458786936236392,29.0,FWD,2.6363636363636362,-1.2363636363636363,8
46945,26,22,Lorne Carr,NYA,RW,24,48,17,15,,14.0,3.4,2.0,,,,1935,32,1,12,35,23,0.6666666666666666,0.0,0.6666666666666666,0.743103448275862,39.2,FWD,3.0153846153846158,0.38461538461538414,11
47158,26,24,Lorne Carr,NYA,RW,25,44,8,10,,4.0,1.7,2.0,,,,1936,18,2,12,35,23,0.4090909090909091,0.6666666666666666,-0.2575757575757575,0.743103448275862,39.2,FWD,3.0153846153846158,-1.3153846153846158,11
47330,22,22,Lorne Carr,NYA,RW,26,48,18,16,,22.0,4.3,3.0,,,,1937,34,3,12,35,23,0.7083333333333334,0.4090909090909091,0.29924242424242425,0.743103448275862,39.2,FWD,3.0153846153846158,1.284615384615384,11
47519,27,22,Lorne Carr,NYA,RW,27,48,16,7,,12.0,3.0,1.0,,,,1938,23,4,12,35,23,0.4791666666666667,0.7083333333333334,-0.22916666666666669,0.743103448275862,39.2,FWD,3.0153846153846158,-0.015384615384615774,11
47685,23,21,Lorne Carr,NYA,RW,28,46,19,18,,16.0,4.1,1.0,,,,1939,37,5,12,35,23,0.8043478260869565,0.4791666666666667,0.32518115942028986,0.743103448275862,39.2,FWD,3.0153846153846158,1.0846153846153839,11
47836,17,18,Lorne Carr,NYA,RW,29,48,8,17,,17.0,1.9,2.0,,,,1940,25,6,12,35,23,0.5208333333333334,0.8043478260869565,-0.28351449275362317,0.743103448275862,39.2,FWD,3.0153846153846158,-1.1153846153846159,11
47988,23,23,Lorne Carr,NYA,RW,30,48,13,20,,10.0,2.5,1.0,,,,1941,33,7,12,35,23,0.6875,0.5208333333333334,0.16666666666666663,0.743103448275862,39.2,FWD,3.0153846153846158,-0.5153846153846158,11
48130,23,23,Lorne Carr,TOR,RW,31,47,16,17,,4.0,3.1,4.0,,,,1942,33,8,12,35,23,0.7021276595744681,0.6875,0.0146276595744681,0.743103448275862,39.2,FWD,3.0153846153846158,0.08461538461538431,11
48291,23,23,Lorne Carr,TOR,RW,32,50,27,33,,15.0,5.2,3.0,,,,1943,60,9,12,35,23,1.2,0.7021276595744681,0.49787234042553186,0.743103448275862,39.2,FWD,3.0153846153846158,2.1846153846153844,11
48433,26,24,Lorne Carr,TOR,RW,33,50,36,38,,9.0,6.4,3.0,,,,1944,74,10,12,35,23,1.48,1.2,0.28,0.743103448275862,39.2,FWD,3.0153846153846158,3.3846153846153846,11
48574,15,16,Lorne Carr,TOR,RW,34,47,21,27,,7.0,4.0,2.0,,,,1945,48,11,12,35,23,1.0212765957446808,1.48,-0.4587234042553192,0.743103448275862,39.2,FWD,3.0153846153846158,0.9846153846153842,11
7374,0,1,Lou Angotti,NYR,RW,27,70,9,8,-22.0,20.0,-0.1,1.0,79.0,11.4,,1965,17,0,9,36,27,0.24285714285714285,,,0.47013782542113325,15.2,FWD,1.52,-1.62,8
7543,1,2,Lou Angotti,TOT,C,28,51,6,12,-7.0,10.0,0.5,0.0,48.0,12.5,,1966,36,1,9,36,27,0.7058823529411765,0.24285714285714285,0.46302521008403363,0.47013782542113325,15.2,FWD,1.52,-1.02,8
7724,1,2,Lou Angotti,CBH,C,29,63,6,12,4.0,17.0,0.5,0.0,49.0,12.2,,1967,18,2,9,36,27,0.2857142857142857,0.7058823529411765,-0.4201680672268908,0.47013782542113325,15.2,FWD,1.52,-1.02,8
7884,4,5,Lou Angotti,PHI,C,30,70,12,37,4.0,35.0,4.0,1.0,147.0,8.2,,1968,49,3,9,36,27,0.7,0.2857142857142857,0.41428571428571426,0.47013782542113325,15.2,FWD,1.52,2.48,8
8212,5,4,Lou Angotti,PIT,C,31,71,17,20,-22.0,36.0,2.3,2.0,123.0,13.8,,1969,37,4,9,36,27,0.5211267605633803,0.7,-0.1788732394366197,0.47013782542113325,15.2,FWD,1.52,0.7799999999999998,8
8544,2,3,Lou Angotti,CBH,C,32,70,12,26,2.0,25.0,2.5,2.0,97.0,12.4,,1970,38,5,9,36,27,0.5428571428571428,0.5211267605633803,0.021730382293762562,0.47013782542113325,15.2,FWD,1.52,0.98,8
8868,4,3,Lou Angotti,CBH,C,33,65,9,16,19.0,19.0,1.5,2.0,83.0,10.8,,1971,25,6,9,36,27,0.38461538461538464,0.5428571428571428,-0.15824175824175818,0.47013782542113325,15.2,FWD,1.52,-0.020000000000000018,8
9292,1,2,Lou Angotti,CBH,C,34,65,5,10,0.0,23.0,-0.2,0.0,58.0,8.6,,1972,15,7,9,36,27,0.23076923076923078,0.38461538461538464,-0.15384615384615385,0.47013782542113325,15.2,FWD,1.52,-1.72,8
20187,666,530,Luc Robitaille,LAK,LW,22,78,46,52,5.0,65.0,8.2,4.0,237.0,19.4,,1989,98,2,18,39,20,1.2564102564102564,1.3875,-0.13108974358974357,0.9741439552760307,138.6,FWD,7.294736842105263,0.9052631578947361,13
20958,640,522,Luc Robitaille,LAK,LW,23,80,52,49,8.0,38.0,9.0,7.0,210.0,24.8,,1990,101,3,18,39,20,1.2625,1.2564102564102564,0.006089743589743568,0.9741439552760307,138.6,FWD,7.294736842105263,1.7052631578947368,13
21747,654,516,Luc Robitaille,LAK,LW,24,76,45,46,28.0,68.0,9.2,5.0,229.0,19.7,,1991,91,4,18,39,20,1.1973684210526316,1.2625,-0.06513157894736832,0.9741439552760307,138.6,FWD,7.294736842105263,1.905263157894736,13
22618,721,563,Luc Robitaille,LAK,LW,25,80,44,63,-4.0,95.0,9.4,6.0,240.0,18.3,,1992,107,5,18,39,20,1.3375,1.1973684210526316,0.14013157894736827,0.9741439552760307,138.6,FWD,7.294736842105263,2.105263157894737,13
23469,692,560,Luc Robitaille,LAK,LW,26,84,63,62,18.0,100.0,11.8,8.0,265.0,23.8,,1993,125,6,18,39,20,1.4880952380952381,1.3375,0.15059523809523823,0.9741439552760307,138.6,FWD,7.294736842105263,4.5052631578947375,13
24438,823,615,Luc Robitaille,LAK,LW,27,83,44,42,-20.0,86.0,8.1,3.0,267.0,16.5,,1994,86,7,18,39,20,1.036144578313253,1.4880952380952381,-0.4519506597819851,0.9741439552760307,138.6,FWD,7.294736842105263,0.8052631578947365,13
25345,723,572,Luc Robitaille,PIT,LW,28,46,23,19,10.0,37.0,4.6,3.0,109.0,21.1,,1995,42,8,18,39,20,0.9130434782608695,1.036144578313253,-0.1231011000523835,0.9741439552760307,138.6,FWD,7.294736842105263,-2.6947368421052635,13
26337,813,595,Luc Robitaille,NYR,LW,29,77,23,46,13.0,80.0,6.1,4.0,223.0,10.3,,1996,69,9,18,39,20,0.8961038961038961,0.9130434782608695,-0.016939582156973443,0.9741439552760307,138.6,FWD,7.294736842105263,-1.1947368421052635,13
27295,748,580,Luc Robitaille,NYR,LW,30,69,24,24,16.0,48.0,5.3,4.0,200.0,12.0,,1997,48,10,18,39,20,0.6956521739130435,0.8961038961038961,-0.2004517221908526,0.9741439552760307,138.6,FWD,7.294736842105263,-1.9947368421052634,13
28236,747,576,Luc Robitaille,LAK,LW,31,57,16,24,5.0,66.0,4.4,7.0,130.0,12.3,,1998,40,11,18,39,20,0.7017543859649122,0.6956521739130435,0.006102212051868783,0.9741439552760307,138.6,FWD,7.294736842105263,-2.894736842105263,13
29271,826,607,Luc Robitaille,LAK,LW,32,82,39,35,-1.0,54.0,9.6,7.0,292.0,13.4,1573.0,1999,74,12,18,39,20,0.9024390243902439,0.7017543859649122,0.20068463842533169,0.9741439552760307,138.6,FWD,7.294736842105263,2.3052631578947365,13
30301,817,628,Luc Robitaille,LAK,LW,33,71,36,38,11.0,68.0,9.2,7.0,221.0,16.3,1318.0,2000,74,13,18,39,20,1.0422535211267605,0.9024390243902439,0.13981449673651658,0.9741439552760307,138.6,FWD,7.294736842105263,1.905263157894736,13
31343,820,658,Luc Robitaille,LAK,LW,34,82,37,51,10.0,66.0,10.3,4.0,235.0,15.7,1534.0,2001,88,14,18,39,20,1.0731707317073171,1.0422535211267605,0.03091721058055663,0.9741439552760307,138.6,FWD,7.294736842105263,3.0052631578947375,13
13335,127,105,Lucien DeBlois,TOT,RW,22,76,27,20,-18.0,43.0,3.6,1.0,167.0,16.2,,1980,94,2,14,34,20,1.236842105263158,0.45161290322580644,0.7852292020373515,0.6243705941591138,27.5,FWD,1.8333333333333333,1.7666666666666668,13
14015,125,106,Lucien DeBlois,CLR,RW,23,74,26,16,-42.0,78.0,2.1,2.0,183.0,14.2,,1981,42,3,14,34,20,0.5675675675675675,1.236842105263158,-0.6692745376955904,0.6243705941591138,27.5,FWD,1.8333333333333333,0.26666666666666683,13
14685,125,111,Lucien DeBlois,WIN,RW,24,65,25,27,-10.0,87.0,3.3,2.0,149.0,16.8,,1982,52,4,14,34,20,0.8,0.5675675675675675,0.2324324324324325,0.6243705941591138,27.5,FWD,1.8333333333333333,1.4666666666666666,13
15405,127,113,Lucien DeBlois,WIN,RW,25,79,27,27,-26.0,69.0,3.2,7.0,185.0,14.6,,1983,54,5,14,34,20,0.6835443037974683,0.8,-0.11645569620253171,0.6243705941591138,27.5,FWD,1.8333333333333333,1.366666666666667,13
16078,148,123,Lucien DeBlois,WIN,RW,26,80,34,45,-16.0,50.0,5.2,2.0,197.0,17.3,,1984,79,6,14,34,20,0.9875,0.6835443037974683,0.3039556962025317,0.6243705941591138,27.5,FWD,1.8333333333333333,3.366666666666667,13
16772,125,113,Lucien DeBlois,MTL,RW,27,51,12,11,9.0,20.0,1.5,2.0,87.0,13.8,,1985,23,7,14,34,20,0.45098039215686275,0.9875,-0.5365196078431373,0.6243705941591138,27.5,FWD,1.8333333333333333,-0.33333333333333326,13
17466,156,122,Lucien DeBlois,MTL,RW,28,61,14,17,3.0,48.0,1.7,1.0,102.0,13.7,,1986,31,8,14,34,20,0.5081967213114754,0.45098039215686275,0.057216329154612666,0.6243705941591138,27.5,FWD,1.8333333333333333,-0.1333333333333333,13
18195,155,128,Lucien DeBlois,NYR,RW,29,40,3,8,-8.0,27.0,-0.3,0.0,45.0,6.7,,1987,11,9,14,34,20,0.275,0.5081967213114754,-0.2331967213114754,0.6243705941591138,27.5,FWD,1.8333333333333333,-2.1333333333333333,13
18920,164,135,Lucien DeBlois,NYR,C,30,74,9,21,-3.0,103.0,1.0,0.0,99.0,9.1,,1988,30,10,14,34,20,0.40540540540540543,0.275,0.1304054054054054,0.6243705941591138,27.5,FWD,1.8333333333333333,-0.8333333333333333,13
19706,165,129,Lucien DeBlois,NYR,C,31,73,9,24,-6.0,107.0,0.9,2.0,117.0,7.7,,1989,33,11,14,34,20,0.4520547945205479,0.40540540540540543,0.04664938911514249,0.6243705941591138,27.5,FWD,1.8333333333333333,-0.9333333333333332,13
20502,164,131,Lucien DeBlois,QUE,LW,32,70,9,8,-29.0,45.0,-0.4,1.0,83.0,10.8,,1990,17,12,14,34,20,0.24285714285714285,0.4520547945205479,-0.20919765166340507,0.6243705941591138,27.5,FWD,1.8333333333333333,-2.2333333333333334,13
21282,170,138,Lucien DeBlois,TOT,RW,33,52,12,14,-3.0,43.0,1.7,1.0,65.0,18.5,,1991,52,13,14,34,20,1.0,0.24285714285714285,0.7571428571428571,0.6243705941591138,27.5,FWD,1.8333333333333333,-0.1333333333333333,13
22108,190,157,Lucien DeBlois,TOT,LW,34,65,9,13,-2.0,41.0,0.9,2.0,90.0,10.0,,1992,44,14,14,34,20,0.676923076923077,1.0,-0.32307692307692304,0.6243705941591138,27.5,FWD,1.8333333333333333,-0.9333333333333332,13
47070,156,121,Lynn Patrick,NYR,LW,22,48,9,13,,17.0,1.9,1.0,,,,1935,22,0,9,33,22,0.4583333333333333,,,0.7384615384615385,34.5,FWD,3.45,-1.5500000000000003,10
47265,137,119,Lynn Patrick,NYR,LW,23,48,11,14,,29.0,3.3,5.0,,,,1936,25,1,9,33,22,0.5208333333333334,0.4583333333333333,0.06250000000000006,0.7384615384615385,34.5,FWD,3.45,-0.15000000000000036,10
47446,143,121,Lynn Patrick,NYR,LW,24,45,8,16,,23.0,2.6,0.0,,,,1937,24,2,9,33,22,0.5333333333333333,0.5208333333333334,0.012499999999999956,0.7384615384615385,34.5,FWD,3.45,-0.8500000000000001,10
47615,127,114,Lynn Patrick,NYR,LW,25,48,15,19,,24.0,4.4,1.0,,,,1938,34,3,9,33,22,0.7083333333333334,0.5333333333333333,0.17500000000000004,0.7384615384615385,34.5,FWD,3.45,0.9500000000000002,10
47774,116,102,Lynn Patrick,NYR,LW,26,35,8,21,,25.0,3.0,0.0,,,,1939,29,4,9,33,22,0.8285714285714286,0.7083333333333334,0.12023809523809526,0.7384615384615385,34.5,FWD,3.45,-0.4500000000000002,10
